ID,FRAMENUMBER,ANIMALID,MASS_X,MASS_Y,MASS_Z,FRONT_X,FRONT_Y,FRONT_Z,BACK_X,BACK_Y,BACK_Z,REARING,LOOK_UP,LOOK_DOWN,DATA
2419651,923561,3,207.53,326.41,88.16,192.55,341.29,48.44,222.52,311.53,30.96,1,0,0,"<root><DATA back_x=""222.52"" back_y=""311.53"" back_z=""30.96"" ear1_ratio=""0.85"" ear1_x=""193"" ear1_y=""333"" ear2_ratio=""0.88"" ear2_x=""199.14"" ear2_y=""340.86"" front_x=""192.55"" front_y=""341.29"" front_z=""48.44"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.53"" mass_y=""326.41"" mass_z=""88.16"" t=""923561""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979429</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>303</boundsY><boundsW>39</boundsW><boundsH>43</boundsH><boolMaskData>78:5e:ad:d2:41:e:80:20:c:44:51:7a:ff:4b:b:41:4c:5b:3a:c3:24:e2:ce:f8:f2:4b:d5:d6:84:cb:4c:40:cd:6e:32:2d:d6:95:72:34:ae:ac:8d:c6:48:d1:d8:4:9c:79:83:6b:49:81:d:b2:fa:c5:b6:58:ae:ed:a0:d8:14:a1:f4:de:20:8b:7f:91:c6:a0:a:1b:60:25:32:7f:34:2d:46:94:9f:79:95:b1:98:1b:ca:d8:b7:28:43:ee:83:52:26:c6:d6:d1:68:ab:3f:7c:73:7:b6:86:52:a6:9c:4c:fb:e6:e1:a7:85:33:25:15:50:bf:a9:6a:d9:54:ac:30:5:ab:55:1a:a:50:ce:61:36:9f:bc:9b:9c:d8:cc:42:f5:0:97:bd:3:4b</boolMaskData></ROI></root>"
2419652,923562,3,207.78,326.74,89.76,192.57,342.48,51.56,223.0,311.0,31.48,1,0,0,"<root><DATA back_x=""223"" back_y=""311"" back_z=""31.48"" ear1_ratio=""0.86"" ear1_x=""192.67"" ear1_y=""334.11"" ear2_ratio=""0.88"" ear2_x=""199.38"" ear2_y=""341.46"" front_x=""192.57"" front_y=""342.48"" front_z=""51.56"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.78"" mass_y=""326.74"" mass_z=""89.76"" t=""923562""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979460</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>302</boundsY><boundsW>39</boundsW><boundsH>45</boundsH><boolMaskData>78:5e:c5:d4:51:12:80:20:8:4:50:bc:ff:a5:23:53:4b:d8:d5:ad:9f:fa:94:37:b:c3:98:66:c2:57:8a:80:cc:34:56:54:a6:f4:f4:30:65:36:8d:29:ea:34:bc:a7:cf:52:ab:4d:91:d1:7a:f5:9d:c2:61:31:b:ae:23:23:c4:90:ca:4d:a1:4a:c:ab:c8:88:fa:c6:b4:30:a6:42:4f:89:51:34:6d:57:53:e3:ca:0:fe:f8:11:40:75:1c:fd:c1:5e:f6:5c:8d:ef:b5:96:b6:51:1a:1b:93:2d:d3:34:75:5f:8e:55:98:b2:8b:e9:4d:63:61:13:ba:5e:94:4c:3:c2:2c:21:c4:0:f2:a3:d8:11:ab:c0:8:8a:69:94:f5:42:6d:be:55:75:4a:ae:e:23:1d:3:5d</boolMaskData></ROI></root>"
2419653,923563,3,208.02,327.34,93.0,192.66,342.92,59.24,223.37,311.77,29.09,1,0,0,"<root><DATA back_x=""223.37"" back_y=""311.77"" back_z=""29.09"" ear1_ratio=""0.84"" ear1_x=""193.73"" ear1_y=""334.09"" ear2_ratio=""0.87"" ear2_x=""199.67"" ear2_y=""342.08"" front_x=""192.66"" front_y=""342.92"" front_z=""59.24"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""208.02"" mass_y=""327.34"" mass_z=""93"" t=""923563""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979508</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>302</boundsY><boundsW>39</boundsW><boundsH>45</boundsH><boolMaskData>78:5e:ad:d5:59:e:80:20:c:4:50:b8:ff:a5:a5:20:4b:97:69:c6:85:1f:13:78:4e:b1:6:2d:85:19:95:41:a5:70:ac:52:ac:52:ac:29:26:8d:56:44:98:94:4c:d8:58:ea:8:b2:7b:75:5e:40:73:8d:2:35:ad:2:45:39:e6:95:8b:6b:13:81:b2:8f:10:10:99:7a:c7:40:98:4d:e3:18:52:3a:ed:a3:52:61:30:4b:f5:83:53:51:ef:e7:9d:47:73:93:b0:b3:68:c6:c8:b4:cd:a8:b0:c:ed:9d:e5:6a:35:f7:f:b6:f6:9f:86:3d:54:d9:5b:62:fa:af:8f:9:d8:19:75:96:2c:6a:df:e8:60:78:e5:59:60:64:ca:a4:1:65:18:52:3d:4e:fe:22:23:15:b3:b9:22:1c:8e:b:cd:6d:3:5b</boolMaskData></ROI></root>"
2419654,923564,3,207.9,327.45,93.2,192.92,342.92,65.4,222.89,311.99,30.35,1,0,0,"<root><DATA back_x=""222.89"" back_y=""311.99"" back_z=""30.35"" ear1_ratio=""0.85"" ear1_x=""193.38"" ear1_y=""334.38"" ear2_ratio=""0.87"" ear2_x=""200.25"" ear2_y=""342.25"" front_x=""192.92"" front_y=""342.92"" front_z=""65.4"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.9"" mass_y=""327.45"" mass_z=""93.2"" t=""923564""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979549</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>305</boundsY><boundsW>39</boundsW><boundsH>42</boundsH><boolMaskData>78:5e:ad:d4:db:e:80:20:c:3:50:f8:ff:9f:96:79:61:b0:b5:4b:8d:f2:62:64:27:5d:30:8e:d6:84:d5:bb:80:5a:97:d8:50:42:9a:a6:ac:65:11:76:95:cc:50:76:17:fd:1:f:9a:14:6c:9a:15:60:0:81:23:7c:50:a9:27:cc:ca:3d:35:46:54:6c:aa:31:a6:f6:34:aa:56:c6:d1:16:a6:b1:42:89:3d:df:b3:5f:7b:4a:61:15:f2:df:a3:56:f3:9c:35:7b:86:4a:53:e7:54:d3:35:7:94:a:2b:f8:18:57:6c:19:76:ca:f6:b:81:b1:70:6d:60:16:ef:16:a4:a2:19:ef:89:1:63:5b:d1:69:8c:a8:10:47:95:17:b6:af:1e:fc:1:e7:af:3:69</boolMaskData></ROI></root>"
2419655,923565,3,207.7,327.46,89.68,193.37,343.35,59.24,222.04,311.58,29.2,1,0,0,"<root><DATA back_x=""222.04"" back_y=""311.58"" back_z=""29.2"" ear1_ratio=""0.86"" ear1_x=""193.23"" ear1_y=""335.08"" ear2_ratio=""0.88"" ear2_x=""200.15"" ear2_y=""342.46"" front_x=""193.37"" front_y=""343.35"" front_z=""59.24"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.7"" mass_y=""327.46"" mass_z=""89.68"" t=""923565""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979607</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>189</boundsX><boundsY>304</boundsY><boundsW>37</boundsW><boundsH>43</boundsH><boolMaskData>78:5e:ad:d4:51:12:80:20:8:4:50:bd:ff:a5:93:d4:44:dc:5:6a:f2:a3:99:f4:b5:12:63:95:12:8e:5a:43:52:ea:5f:a8:5:c5:db:25:8c:e4:e0:20:99:ed:2b:b7:81:a8:af:a8:2b:e8:c0:61:40:d2:69:e:4:c8:51:d3:67:63:77:83:41:39:b4:2b:1c:b4:17:ce:cc:96:c4:90:6e:38:33:3a:88:1a:85:32:46:4e:32:19:ab:24:2:64:fa:41:8e:59:ca:43:99:a4:57:25:79:9b:8d:ba:5d:32:cb:f6:51:2f:29:63:9c:56:ab:46:7a:49:f3:f5:1d:33:3e:f5:26:29:4a:1c:35:4d:48:d2:4e:be:22:9b:22:f7:b6:70:64:2c:82:c6:44:11:13:ff:1d:db:83:17:5a:49:3:65</boolMaskData></ROI></root>"
2419656,923566,3,207.16,327.17,91.2,192.49,343.83,64.92,221.83,310.51,32.39,1,0,0,"<root><DATA back_x=""221.83"" back_y=""310.51"" back_z=""32.39"" ear1_ratio=""0.85"" ear1_x=""192.73"" ear1_y=""335.2"" ear2_ratio=""0.87"" ear2_x=""200"" ear2_y=""342.5"" front_x=""192.49"" front_y=""343.83"" front_z=""64.92"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.16"" mass_y=""327.17"" mass_z=""91.2"" t=""923566""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979642</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>304</boundsY><boundsW>38</boundsW><boundsH>43</boundsH><boolMaskData>78:5e:ad:94:59:12:80:30:8:43:e1:fe:97:b6:76:87:b2:64:aa:fd:71:2c:af:49:a8:83:44:e9:62:e6:94:21:82:a8:2:1:5a:11:f5:d6:aa:46:e:35:d4:35:1c:e5:fe:f4:5a:94:d8:27:a:72:54:90:be:2e:ae:8d:eb:a5:62:e9:72:7f:bf:a1:1c:29:19:cb:83:4:e5:42:7f:52:7b:8b:90:21:4:99:77:de:4e:6e:86:be:d4:de:61:40:2d:c:82:82:54:a0:e1:c:1f:f9:4d:ad:10:1a:14:4:45:c9:d7:bc:86:52:48:74:e4:db:88:99:f0:1c:e5:e0:d8:94:1a:2e:b3:45:cd:b4:bf:98:d2:43:a0:93:29:3b:a9:4e:3d:75:43:99:76:87:96:43:3d:e3:23:3:71</boolMaskData></ROI></root>"
2419657,923567,3,206.53,327.03,87.64,191.55,344.14,54.68,221.52,309.92,30.14,1,0,0,"<root><DATA back_x=""221.52"" back_y=""309.92"" back_z=""30.14"" ear1_ratio=""0.82"" ear1_x=""192.92"" ear1_y=""334.42"" ear2_ratio=""0.86"" ear2_x=""199"" ear2_y=""342.5"" front_x=""191.55"" front_y=""344.14"" front_z=""54.68"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.53"" mass_y=""327.03"" mass_z=""87.64"" t=""923567""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979694</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>298</boundsY><boundsW>39</boundsW><boundsH>50</boundsH><boolMaskData>78:5e:b5:d4:5b:e:80:20:c:44:51:d8:ff:a6:55:a4:4a:4b:a7:b9:31:d1:f:13:ed:c9:50:1e:da:1a:b9:3a:41:ad:43:86:c2:1a:a:eb:6c:4c:c6:4e:45:6:c5:a:86:1:56:76:76:36:3d:5a:ba:50:31:81:bb:6c:77:bd:7:ce:fd:cb:ac:5f:df:da:b6:1e:a1:3c:1f:63:6b:b9:82:61:91:89:b0:c0:94:fa:c4:64:98:4f:93:cc:ad:87:54:30:cc:31:16:a6:15:c:73:67:b7:48:5b:e2:98:9a:5f:46:8e:9f:65:cb:cb:f6:96:31:a6:de:9:54:63:be:fb:c9:54:35:cb:f5:6c:c8:34:74:80:c2:57:97:87:5:64:bf:26:8f:37:94:b1:4:ed:2c:45:1b:13:2a:2e:1b:63:4a:f9:34:a9:46:73:45:d5:4a:7:c3:63:3:71</boolMaskData></ROI></root>"
2419658,923568,3,205.89,326.87,82.28,191.04,343.6,71.4,220.73,310.14,31.96,1,0,0,"<root><DATA back_x=""220.73"" back_y=""310.14"" back_z=""31.96"" ear1_ratio=""0.83"" ear1_x=""192.09"" ear1_y=""334.27"" ear2_ratio=""0.85"" ear2_x=""199"" ear2_y=""341.5"" front_x=""191.04"" front_y=""343.6"" front_z=""71.4"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""205.89"" mass_y=""326.87"" mass_z=""82.28"" t=""923568""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979728</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>187</boundsX><boundsY>301</boundsY><boundsW>39</boundsW><boundsH>47</boundsH><boolMaskData>78:5e:bd:d4:41:12:80:20:c:3:c0:f6:ff:9f:16:47:41:28:49:8d:c:23:1e:3c:b0:a6:45:5:33:61:b8:b:c8:7c:27:d3:c2:8a:52:5a:d3:98:ae:de:6b:9e:59:b4:b5:fa:f8:85:18:ab:b3:ed:e:be:c1:64:50:18:40:80:41:35:2d:14:ab:35:46:b2:42:6f:54:8d:45:b7:b2:9f:c2:86:15:68:35:b9:12:c3:16:58:52:b3:4b:cb:d4:67:96:86:b5:b4:9d:ea:3c:bd:f8:78:b6:1e:37:fd:7f:9b:a8:7e:17:73:36:ec:75:c2:e2:79:0:59:44:70:9d:13:32:c0:0:2:c:aa:29:d:ab:c8:88:52:59:73:e6:e5:4a:46:79:71:c9:ec:3d:75:0:19:a:3:86</boolMaskData></ROI></root>"
2419659,923569,3,205.84,327.25,86.64,191.1,343.77,66.04,220.58,310.74,29.82,1,0,0,"<root><DATA back_x=""220.58"" back_y=""310.74"" back_z=""29.82"" ear1_ratio=""0.83"" ear1_x=""191.88"" ear1_y=""334.38"" ear2_ratio=""0.86"" ear2_x=""198.69"" ear2_y=""342.23"" front_x=""191.1"" front_y=""343.77"" front_z=""66.04"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""205.84"" mass_y=""327.25"" mass_z=""86.64"" t=""923569""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979786</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>187</boundsX><boundsY>300</boundsY><boundsW>39</boundsW><boundsH>47</boundsH><boolMaskData>78:5e:c5:d3:4b:16:80:20:c:3:40:b8:ff:a5:45:7c:42:7f:9:71:65:97:38:86:56:a4:35:a5:ba:82:5a:97:98:aa:94:b0:3e:4a:68:4d:63:b7:12:d2:74:25:86:9d:d8:ec:8b:b5:36:ba:7e:d:19:60:13:9e:65:5d:fa:b6:b3:f:97:34:57:62:25:31:17:a2:ca:41:25:ab:c3:42:1a:40:71:d3:3f:18:dc:d3:8f:a0:31:ac:5c:1a:66:f6:10:b0:b2:61:44:7d:67:2c:cc:a4:31:b6:27:60:4a:c:db:8c:86:2d:46:d5:ea:4c:53:e0:ff:7f:5e:36:e7:84:d3:dc:8d:42:cc:5f:3b:a0:e2:dd:2c:59:44:ad:9a:20:a3:82:55:28:b3:5a:c5:4d:81:8a:71:7:36:1e:df:33:43:75:1:c:93:3:6b</boolMaskData></ROI></root>"
2419660,923570,3,206.1,327.22,88.92,191.44,343.66,58.32,220.77,310.78,28.59,1,0,0,"<root><DATA back_x=""220.77"" back_y=""310.78"" back_z=""28.59"" ear1_ratio=""0.84"" ear1_x=""191.82"" ear1_y=""334.45"" ear2_ratio=""0.87"" ear2_x=""198.69"" ear2_y=""342.23"" front_x=""191.44"" front_y=""343.66"" front_z=""58.32"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.1"" mass_y=""327.22"" mass_z=""88.92"" t=""923570""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979821</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>299</boundsY><boundsW>38</boundsW><boundsH>48</boundsH><boolMaskData>78:5e:b5:d4:4b:e:c0:20:8:4:50:bc:ff:a5:8b:26:18:40:7:67:41:ed:a2:69:fb:32:f8:a9:8a:bc:db:18:6f:23:d2:a8:6:95:45:29:16:11:43:ec:8b:d2:24:62:84:84:5a:a4:ca:32:d0:8b:8e:c9:b2:d1:f8:72:e7:8:ad:a3:a5:8a:1f:f7:53:fa:3:29:5:50:ec:3d:42:bf:29:58:d0:57:a4:90:6e:39:d4:fc:74:21:13:16:8:23:ae:5b:2e:ac:88:72:59:94:aa:d0:ce:2a:91:a9:3e:54:cc:fa:2c:62:33:5f:15:dc:ab:43:a1:a2:20:b3:cc:71:e7:dc:2b:e6:f3:fd:a6:b2:99:27:7e:6a:27:d1:37:14:ca:ea:9a:94:c3:10:8a:61:50:2d:26:7a:cd:1b:6a:1f:96:aa:3:57</boolMaskData></ROI></root>"
2419661,923571,3,206.19,327.47,90.12,191.54,343.61,48.08,220.85,311.34,28.52,1,0,0,"<root><DATA back_x=""220.85"" back_y=""311.34"" back_z=""28.52"" ear1_ratio=""0.84"" ear1_x=""191.92"" ear1_y=""334.5"" ear2_ratio=""0.86"" ear2_x=""198.86"" ear2_y=""342"" front_x=""191.54"" front_y=""343.61"" front_z=""48.08"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.19"" mass_y=""327.47"" mass_z=""90.12"" t=""923571""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979870</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>188</boundsX><boundsY>298</boundsY><boundsW>38</boundsW><boundsH>49</boundsH><boolMaskData>78:5e:bd:d4:5b:16:80:20:8:4:50:dd:ff:a6:43:4d:5:8d:61:3a:3d:fa:b3:ae:3:15:95:12:71:64:c2:a4:fc:b7:ca:54:45:b2:2b:82:51:f5:4:71:51:b1:2a:51:a1:aa:28:52:21:6a:20:8a:9a:a:cc:3:15:a5:d0:da:fb:bc:19:8d:76:55:cf:64:99:3a:98:65:2f:9f:2b:db:fd:25:91:93:9f:29:af:a0:a9:f8:c:71:51:f7:95:db:95:79:5c:94:2:48:85:21:35:5e:10:42:e3:1e:21:3a:15:36:3d:ea:d:d5:7b:87:59:c:9a:53:ea:47:e9:49:f6:94:9d:f6:e5:b3:ea:9b:8:b4:10:59:ee:15:77:b3:b3:4b:b3:86:39:8:ff:14:e6:26:dd:99:17:d5:3a:2b:57:45:bb:e8:0:38:2f:3:41</boolMaskData></ROI></root>"
2419662,923572,3,206.35,327.46,90.44,192.05,343.12,52.24,220.65,311.8,28.41,1,0,0,"<root><DATA back_x=""220.65"" back_y=""311.8"" back_z=""28.41"" ear1_ratio=""0.85"" ear1_x=""192.1"" ear1_y=""334.7"" ear2_ratio=""0.86"" ear2_x=""199.08"" ear2_y=""341.69"" front_x=""192.05"" front_y=""343.12"" front_z=""52.24"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.35"" mass_y=""327.46"" mass_z=""90.44"" t=""923572""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979918</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>189</boundsX><boundsY>301</boundsY><boundsW>37</boundsW><boundsH>45</boundsH><boolMaskData>78:5e:bd:d4:41:12:80:20:c:3:40:f8:ff:a7:45:6:b0:d:a4:d:17:b9:a1:6b:5a:87:e:a5:a4:ab:d6:94:14:c5:48:a8:a:49:cd:a4:2d:29:a6:35:a4:5:65:d5:de:9c:c4:74:12:a1:1:44:c3:ab:7d:39:bc:9a:35:2c:c9:19:40:6b:1b:a2:a1:bc:f1:49:f0:6e:6d:dd:c0:29:88:19:57:4e:41:d4:d8:24:8a:4c:df:d4:48:41:6:f1:a0:4b:14:4:91:3:85:2f:e6:df:fd:12:34:5b:8a:8a:cd:9:f:cd:4d:d7:fd:46:60:6b:1d:2e:3:ca:b0:f9:ab:f4:98:84:b7:ed:9:a1:d9:1b:df:44:7b:0:49:27:82:e8:6c:40:29:88:99:7:38:55:3:24</boolMaskData></ROI></root>"
2419663,923573,3,206.27,327.15,89.84,192.05,343.31,56.76,220.48,310.98,28.5,1,0,0,"<root><DATA back_x=""220.48"" back_y=""310.98"" back_z=""28.5"" ear1_ratio=""0.83"" ear1_x=""192.79"" ear1_y=""334.43"" ear2_ratio=""0.85"" ear2_x=""199.85"" ear2_y=""341.62"" front_x=""192.05"" front_y=""343.31"" front_z=""56.76"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.27"" mass_y=""327.15"" mass_z=""89.84"" t=""923573""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32979971</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>189</boundsX><boundsY>298</boundsY><boundsW>37</boundsW><boundsH>49</boundsH><boolMaskData>78:5e:c5:d4:4b:16:80:20:c:3:c0:72:ff:4b:b:a:82:a1:69:e3:46:dd:29:f3:d2:88:1f:b3:fc:28:39:31:13:50:11:8c:14:64:4a:52:11:50:35:79:27:15:a5:bb:a4:4:35:93:56:ca:d1:29:a2:a0:e:54:c4:ef:4d:9:5a:c:de:db:55:72:5:7b:25:5c:ed:e7:8f:4e:c4:3c:c6:31:f3:23:a2:95:96:4e:dc:48:68:d9:26:9e:34:11:37:d2:b4:89:82:a0:1b:45:e6:15:fa:26:68:54:8a:a6:8d:9d:54:4c:fd:8f:b1:43:78:6a:c2:fb:f:9f:ad:3b:c:3f:6d:f:a1:d9:8b:6f:a2:5e:c0:24:cf:20:72:d:20:df:c0:3c:86:5a:16:5d:eb:b:7:23:1:3:41</boolMaskData></ROI></root>"
2419664,923574,3,206.51,326.85,87.8,192.07,343.4,61.88,220.95,310.3,28.91,1,0,0,"<root><DATA back_x=""220.95"" back_y=""310.3"" back_z=""28.91"" ear1_ratio=""0.82"" ear1_x=""192.87"" ear1_y=""333.87"" ear2_ratio=""0.84"" ear2_x=""200.4"" ear2_y=""341.47"" front_x=""192.07"" front_y=""343.4"" front_z=""61.88"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.51"" mass_y=""326.85"" mass_z=""87.8"" t=""923574""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32980004</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>189</boundsX><boundsY>297</boundsY><boundsW>38</boundsW><boundsH>50</boundsH><boolMaskData>78:5e:c5:d5:d1:a:80:20:c:85:61:7d:ff:97:ce:28:6d:ba:9d:f9:13:41:de:85:1f:67:63:32:2a:5:9c:a:4c:a9:5f:aa:cf:a:56:d4:16:52:14:81:39:b4:a8:bd:c2:88:45:ed:d4:59:2e:6b:eb:be:df:b0:49:a9:57:b4:68:35:a3:87:2c:69:ee:65:7c:2d:59:48:9:34:4f:4b:a1:9f:95:6c:cb:f6:a5:11:53:76:a8:3a:cb:28:8d:58:41:bb:1a:49:d6:8:cb:c:43:50:75:96:16:64:8:a9:3e:d3:ac:de:33:77:ad:d0:b:4e:bb:13:67:45:ab:ea:e4:8a:da:7f:c1:1d:67:8a:57:81:f1:2a:44:6b:56:8c:5e:29:11:75:35:26:2f:fb:c5:1:df:10:3:5f</boolMaskData></ROI></root>"
2419665,923575,3,206.52,326.33,85.92,192.71,342.99,68.56,220.33,309.66,28.33,0,0,0,"<root><DATA back_x=""220.33"" back_y=""309.66"" back_z=""28.33"" ear1_ratio=""0.83"" ear1_x=""193"" ear1_y=""333.92"" ear2_ratio=""0.85"" ear2_x=""200.54"" ear2_y=""341"" front_x=""192.71"" front_y=""342.99"" front_z=""68.56"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""206.52"" mass_y=""326.33"" mass_z=""85.92"" t=""923575""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32980053</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-7333914</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>189</boundsX><boundsY>298</boundsY><boundsW>37</boundsW><boundsH>49</boundsH><boolMaskData>78:5e:b5:d5:51:12:80:20:8:4:50:bc:ff:a5:c3:4a:33:58:60:67:32:3f:e9:cd:62:4e:a4:48:bd:5a:4d:44:18:d4:8:d4:76:21:d:aa:db:91:a6:c:ea:cd:28:54:1d:25:1d:84:bb:5d:d5:33:24:dc:d1:7c:9a:20:6b:5c:37:7:b4:60:de:d:11:8b:b0:31:49:db:50:10:f4:6e:c7:a0:c8:bc:92:18:14:9a:25:e9:9b:a1:82:fe:40:f1:b6:9f:8f:20:33:73:4f:c:4a:cd:48:62:10:63:24:45:63:a:32:54:9b:65:96:c2:a0:75:de:30:22:26:d2:fd:90:40:92:33:fe:4:3c:d1:2b:c1:2c:64:2c:82:86:43:b7:d2:4:ed:8b:73:7a:b5:d5:57:d5:1:f6:70:3:68</boolMaskData></ROI></root>"
