ID,FRAMENUMBER,ANIMALID,MASS_X,MASS_Y,MASS_Z,FRONT_X,FRONT_Y,FRONT_Z,BACK_X,BACK_Y,BACK_Z,REARING,LOOK_UP,LOOK_DOWN,DATA
5474607,2419636,,165.34,95.51,50.08,163.26,70.13,28.68,167.42,120.89,22.22,1,0,0,"<root><DATA back_x=""167.42"" back_y=""120.89"" back_z=""22.22"" front_x=""163.26"" front_y=""70.13"" front_z=""28.68"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""165.34"" mass_y=""95.51"" mass_z=""50.08"" t=""2419636""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520804</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>148</boundsX><boundsY>64</boundsY><boundsW>43</boundsW><boundsH>56</boundsH><boolMaskData>78:5e:95:94:7:e:3:21:c:4:e1:ff:9f:8e:29:39:ec:85:75:41:51:24:60:3c:2c:25:69:cd:b6:de:3b:8c:3c:bb:82:8d:f6:9c:bb:84:19:74:b:53:d2:c3:46:eb:2b:6b:90:35:4f:b6:56:c8:aa:b5:85:4:52:e6:6d:cd:58:4b:28:d7:82:73:74:59:84:ae:4f:60:d6:31:f2:2:1d:54:1c:85:7d:59:96:ae:3f:27:8c:d6:47:d:bb:50:b6:b9:2b:2c:3f:7:40:bf:ee:23:b:43:1f:7:c7:51:89:3c:3e:27:f9:85:c2:a9:e8:20:83:c5:27:ae:ea:11:d5:ea:39:37:96:dd:83:8a:c5:4:66:eb:73:c9:d3:16:bb:54:30:65:ca:26:b1:81:9d:19:e7:51:ba:b0:51:16:93:7f:35:25:d7:e2:e7:9b:82:f6:5:7a:5e:54:3a:ec:13:5d:37:f:41:de:a4:5c:f2:1d:98:a0:32:8c:2c:27:2b:28:b2:8e:15:23:a4:51:17:2c:59:6d:da:c0:6b:e0:2:1b:a1:ca:1b:a1:fa:ce:f2:6c:9e:14:bf:f:db:47:43:d9:fb:f7:c8:d0:f9:bf:96:79:8a:c8:ec:fe:ed:25:e0:37:fc:55:44:e0:ff:30:de:dc:f:c2:63:4:62</boolMaskData></ROI></root>"
5474058,2419637,2,280.19,298.19,64.88,267.95,285.48,34.48,292.43,310.89,34.59,1,0,0,"<root><DATA back_x=""292.43"" back_y=""310.89"" back_z=""34.59"" ear1_ratio=""0.73"" ear1_x=""278.43"" ear1_y=""288.57"" ear2_ratio=""0.75"" ear2_x=""271"" ear2_y=""294.83"" front_x=""267.95"" front_y=""285.48"" front_z=""34.48"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.19"" mass_y=""298.19"" mass_z=""64.88"" t=""2419637""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520818</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>281</boundsY><boundsW>34</boundsW><boundsH>34</boundsH><boolMaskData>78:5e:9d:d3:51:12:80:20:8:4:50:b8:ff:a5:53:93:0:59:a0:91:bf:f2:cd:8a:85:44:c4:cc:54:d6:0:ab:72:24:22:35:a:b2:1c:27:10:e2:d9:a8:2d:d0:ce:19:2:5a:be:21:21:26:84:84:86:91:f0:31:50:38:82:85:fd:c6:f7:42:53:b2:c:3d:52:21:76:bf:95:90:23:55:66:ff:ca:82:fc:16:e7:94:98:cc:6f:60:d2:7d:5a:a1:33:d7:67:a4:9d:f4:21:66:b4:f1:3e:76:f6:91:b0:eb:e3:86:af:4b:ee:cb:8b:f9:d4:2:4f:62:80:bc:91:a0:5c:c8:5e:af:78:0:b2:22:2:a0</boolMaskData></ROI></root>"
5474608,2419637,,165.97,95.03,54.08,163.16,70.02,27.4,168.77,120.04,17.8,1,1,0,"<root><DATA back_x=""168.77"" back_y=""120.04"" back_z=""17.8"" ear1_ratio=""0.31"" ear1_x=""175.1"" ear1_y=""103.5"" ear2_ratio=""0.14"" ear2_x=""174.13"" ear2_y=""112.53"" front_x=""163.16"" front_y=""70.02"" front_z=""27.4"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""165.97"" mass_y=""95.03"" mass_z=""54.08"" nose_ratio=""0.15"" nose_x=""159.57"" nose_y=""113.29"" t=""2419637""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520820</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>150</boundsX><boundsY>63</boundsY><boundsW>41</boundsW><boundsH>56</boundsH><boolMaskData>78:5e:ad:95:51:12:c4:20:8:43:ed:fd:2f:bd:4a:55:10:12:64:3a:eb:97:e2:33:4:b4:d3:d6:74:3c:66:9e:4e:9f:56:43:9f:3e:a:e8:c0:4:cd:c6:82:6e:5c:6b:4a:e6:b9:8d:62:ee:b2:98:ba:8b:d8:d4:bc:1c:9b:58:e6:bc:ee:32:1a:40:26:1a:40:9c:3c:60:89:4b:cf:62:c5:1e:75:20:e5:1c:c8:39:27:59:5:33:ee:90:9c:20:e9:e5:59:8e:98:c6:ca:be:41:73:1d:61:2:46:5d:a:76:7:e3:1d:6e:69:f:f6:d:1b:52:b:e2:de:6c:c9:8e:ae:f5:53:2:8a:2:6e:98:e5:7e:e3:cb:da:38:b1:c6:2b:29:f9:92:2e:aa:9f:2b:8:3d:ee:74:3a:39:38:b0:3f:43:5e:2e:de:87:80:11:c3:20:e2:20:c9:40:ff:cc:30:37:a2:ae:a6:2a:c8:39:27:99:81:47:fa:32:8:bb:a8:a7:c9:dd:1:f9:f:24:50:39:43:4b:f3:ff:e0:a5:6c:7b:91:97:e4:bb:ee:2a:87:1f:2e:6a:39:7b:e4:93:ad:3c:36:fc:4b:8e:56:9d:96:5d:32:67:f1:8:f6:25:dc:f:8f:9c:4:61</boolMaskData></ROI></root>"
5474059,2419638,2,280.09,297.85,67.48,268.29,284.85,36.52,291.88,310.84,37.09,1,0,0,"<root><DATA back_x=""291.88"" back_y=""310.84"" back_z=""37.09"" ear1_ratio=""0.74"" ear1_x=""278.3"" ear1_y=""288"" ear2_ratio=""0.74"" ear2_x=""271.3"" ear2_y=""294.59"" front_x=""268.29"" front_y=""284.85"" front_z=""36.52"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.09"" mass_y=""297.85"" mass_z=""67.48"" t=""2419638""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520830</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>281</boundsY><boundsW>34</boundsW><boundsH>35</boundsH><boolMaskData>78:5e:ad:d2:51:e:c0:20:8:3:50:b8:ff:a5:e7:9c:4e:b:ad:2e:71:fc:69:9e:40:10:33:73:77:5b:46:1:2d:14:1b:42:e4:9a:1:27:28:88:f1:bb:51:8:4b:7d:47:51:ce:d8:72:4e:12:45:9d:47:8e:90:26:83:58:88:8:2c:45:1:34:ac:c4:28:75:20:de:66:64:8e:2f:a2:b5:b2:c8:d1:85:98:eb:f3:b2:4f:57:e7:39:17:d3:f:aa:32:83:fc:21:f8:22:c1:12:88:32:f3:b2:51:2:db:b8:17:6c:f6:b8:d0:e5:14:d3:24:10:9:1:ed:a:3f:95:b9:bd:a8:af:fa:a6:5f:46:6:2:ac</boolMaskData></ROI></root>"
5474609,2419638,,165.91,94.85,52.04,163.11,70.3,28.48,168.71,119.41,21.5,1,0,0,"<root><DATA back_x=""168.71"" back_y=""119.41"" back_z=""21.5"" ear1_ratio=""0.33"" ear1_x=""174.65"" ear1_y=""102.29"" ear2_ratio=""0.15"" ear2_x=""175.25"" ear2_y=""111.25"" front_x=""163.11"" front_y=""70.3"" front_z=""28.48"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""165.91"" mass_y=""94.85"" mass_z=""52.04"" t=""2419638""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520832</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>149</boundsX><boundsY>64</boundsY><boundsW>43</boundsW><boundsH>55</boundsH><boolMaskData>78:5e:ad:94:81:e:c3:20:8:44:eb:ff:ff:f4:c0:56:b:27:1c:da:8c:6c:49:75:cf:e3:3c:9a:5d:d7:5b:ad:c9:b3:7e:cb:6a:5a:5b:68:27:15:e6:35:b0:9a:14:87:b3:b8:a6:25:2b:3:a6:7f:61:d5:92:55:4:8e:a5:57:13:25:28:72:37:44:89:e3:6d:54:c7:f9:dd:c1:be:59:42:82:1:46:fa:d1:92:fb:ab:88:bd:16:17:f5:e:f4:a8:ec:24:47:30:ad:be:3e:61:63:3a:94:7d:a4:41:3e:45:85:bb:3f:d3:e:a2:24:95:de:cb:f0:90:a0:b:4:64:7b:3b:73:d8:a6:11:a1:e3:f7:e7:7a:76:79:87:d3:f:59:15:78:1e:a2:73:c6:29:b:ed:73:d5:5:4c:fb:af:64:82:6:60:d6:3f:44:43:d9:98:d4:d1:2d:19:64:a8:ee:7b:98:91:47:a8:83:a9:aa:b7:f0:3f:d4:38:28:44:7d:a:25:3c:13:2b:c9:13:b:ef:1c:4a:d9:7d:d4:e:b7:92:dd:67:e1:fd:62:c2:f8:2a:26:ac:fe:67:ec:a8:a:23:1c:a2:f7:a6:97:c6:c6:b8:1e:34:ee:87:eb:b5:e1:c0:7e:be:6b:4:71</boolMaskData></ROI></root>"
5474060,2419639,2,280.11,297.97,67.96,268.18,285.12,38.32,292.04,310.81,30.39,1,0,0,"<root><DATA back_x=""292.04"" back_y=""310.81"" back_z=""30.39"" ear1_ratio=""0.73"" ear1_x=""278.63"" ear1_y=""288.13"" ear2_ratio=""0.75"" ear2_x=""271.22"" ear2_y=""294.33"" front_x=""268.18"" front_y=""285.12"" front_z=""38.32"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.11"" mass_y=""297.97"" mass_z=""67.96"" t=""2419639""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520846</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>282</boundsY><boundsW>34</boundsW><boundsH>33</boundsH><boolMaskData>78:5e:bd:d2:4b:12:c0:20:8:3:50:7a:ff:4b:f7:a3:28:34:89:d2:4d:dd:38:d5:37:1:ad:66:76:b4:61:6a:f4:fd:67:a2:26:2:4e:b2:60:39:20:48:a9:82:d9:13:14:d0:e:23:f9:e0:4c:e4:86:a9:48:97:23:44:88:51:62:12:29:6:d1:c2:c9:42:14:52:c6:bd:2c:62:dc:68:52:17:fe:5a:21:6b:fe:20:d8:ea:b:bf:88:f8:4e:78:23:df:4:3d:6f:7e:8c:d7:d7:bb:12:0:30:4c:e4:1c:2e:42:29:1:ee:e5:d6:4f:3:27:b8:99:2:9a</boolMaskData></ROI></root>"
5474610,2419639,,165.98,94.53,54.24,162.78,70.15,30.44,169.18,118.9,24.22,1,0,0,"<root><DATA back_x=""169.18"" back_y=""118.9"" back_z=""24.22"" ear1_ratio=""0.33"" ear1_x=""175.17"" ear1_y=""101.67"" ear2_ratio=""0.16"" ear2_x=""176.08"" ear2_y=""110"" front_x=""162.78"" front_y=""70.15"" front_z=""30.44"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""165.98"" mass_y=""94.53"" mass_z=""54.24"" t=""2419639""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520848</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>148</boundsX><boundsY>64</boundsY><boundsW>42</boundsW><boundsH>55</boundsH><boolMaskData>78:5e:95:94:b:12:c4:20:8:43:f5:fe:97:ae:58:ad:7c:12:a4:ee:ce:ec:16:9e:31:a0:b5:35:3d:7a:1b:9f:6e:42:f0:a1:bf:3:e6:ac:60:89:5c:90:fc:dc:24:f:7a:31:aa:34:73:d1:32:38:7b:b3:47:ea:53:4b:ce:ff:94:e:24:47:d5:e2:37:13:65:55:5d:d1:9a:54:b6:4a:41:6f:94:83:8e:4c:c0:1f:a4:41:33:c9:6:48:ba:55:b1:a5:c:45:24:3e:2:84:9c:c2:f6:1c:50:72:b0:f2:3d:65:7a:52:a4:d4:50:fd:90:a8:ca:bd:99:83:ea:ce:39:d1:2f:b5:e2:4e:14:2f:37:8d:a4:3e:f5:8a:1c:64:6d:77:27:64:56:87:87:ab:a6:ce:31:32:8:d2:c5:21:9:7d:62:12:dc:ce:4:c:16:12:ce:b1:17:f2:74:e1:a:26:fb:1d:e6:66:3b:ee:e0:f:d:22:21:b0:d1:90:8:81:ff:24:38:71:56:b5:ee:b3:5c:bc:3a:d1:a1:2:d6:25:7b:3:c4:69:f6:2d:89:f9:37:22:d5:5a:12:d7:3f:18:73:21:d1:26:38:31:f3:a8:4d:64:dc:cc:9:6c:ee:16:3e:c3:57:b0:c9:7:7f:40:4:6e</boolMaskData></ROI></root>"
5474061,2419640,2,280.4,298.07,66.36,268.13,285.46,38.88,292.67,310.68,31.84,1,0,0,"<root><DATA back_x=""292.67"" back_y=""310.68"" back_z=""31.84"" ear1_ratio=""0.74"" ear1_x=""278.78"" ear1_y=""288.11"" ear2_ratio=""0.75"" ear2_x=""271.46"" ear2_y=""294.38"" front_x=""268.13"" front_y=""285.46"" front_z=""38.88"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.4"" mass_y=""298.07"" mass_z=""66.36"" t=""2419640""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520860</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>282</boundsY><boundsW>34</boundsW><boundsH>34</boundsH><boolMaskData>78:5e:a5:d2:81:e:80:20:8:4:50:f8:ff:9f:8e:30:14:3d:6e:d4:62:ab:ad:f9:76:90:2a:22:aa:2a:f6:b6:a7:2e:5b:9f:55:8a:c:3c:b:6a:17:a3:e1:8e:40:14:8:4d:df:8:e6:c1:90:ef:a4:ca:38:e6:ed:9:11:69:1a:2a:e6:1e:73:11:e4:97:78:66:b1:2c:1e:e3:47:e0:17:88:d6:3b:e1:8a:56:9c:34:5:eb:de:51:12:19:bc:cd:14:94:b4:62:1:96:d1:8a:4:ea:2d:d9:c0:fd:1:bf:c:e2:34:5:38:72:6a:91:5a:11:b0:62:38:18:2b:71:64:17:29:c3:2:a9</boolMaskData></ROI></root>"
5474611,2419640,,166.29,94.35,52.88,162.66,70.25,31.6,169.92,118.45,16.8,1,0,0,"<root><DATA back_x=""169.92"" back_y=""118.45"" back_z=""16.8"" ear1_ratio=""0.34"" ear1_x=""175.83"" ear1_y=""100.92"" ear2_ratio=""0.15"" ear2_x=""177.67"" ear2_y=""109.78"" front_x=""162.66"" front_y=""70.25"" front_z=""31.6"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""166.29"" mass_y=""94.35"" mass_z=""52.88"" t=""2419640""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520858</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>150</boundsX><boundsY>64</boundsY><boundsW>41</boundsW><boundsH>53</boundsH><boolMaskData>78:5e:b5:94:4b:2:c4:20:8:43:ed:fd:2f:3d:6a:55:8:86:cf:a2:e3:a6:d2:3e:43:40:6d:6b:7b:3c:ef:38:b1:3b:29:81:4f:6b:8b:eb:b3:60:6c:a8:3f:5b:95:8c:41:a5:18:a:56:b9:6e:5e:d0:a0:12:8d:65:ad:d4:b9:47:e5:ee:30:a0:cf:16:c1:1b:f3:b3:5b:b6:6a:d2:e5:54:1f:87:b6:cf:d5:41:20:3:41:d8:c4:95:d9:73:60:eb:76:ad:12:90:d7:e5:80:d3:0:b4:c1:5:3b:5:17:c4:82:e6:f0:49:27:a6:21:45:8f:2f:3a:3c:e9:d7:4b:bc:b5:e3:4e:6e:7a:6b:ce:78:6:32:83:7c:0:4e:f2:95:10:8:66:ca:8d:4d:a5:39:82:d1:13:44:38:9e:b8:a:12:ee:ad:df:a4:a7:dc:bd:c5:f7:6f:42:2f:cc:3a:23:6c:d6:1b:b0:b3:60:c7:e2:6d:e0:7b:10:2e:2a:97:2f:9b:fc:1b:98:9a:3c:4d:e7:15:90:dd:29:83:59:6e:d9:ef:58:52:9d:b:b8:f8:66:15:1c:b4:1e:70:51:4b:ed:38:11:d3:cb:48:4f:ce:e7:1f:e5:11:4:74</boolMaskData></ROI></root>"
5474062,2419641,2,280.48,298.23,67.88,268.33,285.62,35.24,292.62,310.84,30.43,1,0,0,"<root><DATA back_x=""292.62"" back_y=""310.84"" back_z=""30.43"" ear1_ratio=""0.75"" ear1_x=""278.27"" ear1_y=""288"" ear2_ratio=""0.74"" ear2_x=""271.58"" ear2_y=""294.92"" front_x=""268.33"" front_y=""285.62"" front_z=""35.24"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.48"" mass_y=""298.23"" mass_z=""67.88"" t=""2419641""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520874</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>282</boundsY><boundsW>34</boundsW><boundsH>34</boundsH><boolMaskData>78:5e:ad:d3:81:a:c0:20:8:4:50:fb:ff:9f:5e:2d:ac:3c:ef:8a:a0:60:b0:d6:43:2b:9d:99:59:a9:cf:6e:94:31:84:9a:a0:bd:31:14:5:21:0:fe:29:4:22:24:a5:ca:6:49:16:98:c7:8:89:86:1:d8:ef:99:8:b1:64:52:62:12:29:6:d1:c2:c9:46:5c:44:a1:97:d6:43:8f:a:c8:4c:67:71:3e:f2:ac:b3:4a:73:23:e4:71:5e:4:59:5a:92:ee:35:fc:90:5c:40:57:27:84:5d:5f:e7:60:88:88:86:82:f6:d1:3:49:e0:42:83:be:e2:45:fd:0:f2:6:2:97</boolMaskData></ROI></root>"
5474612,2419641,,166.63,94.21,57.16,161.3,71.18,34.64,171.96,117.23,0.0,1,0,0,"<root><DATA back_x=""171.96"" back_y=""117.23"" back_z=""0"" ear1_ratio=""0.33"" ear1_x=""177.25"" ear1_y=""100"" ear2_ratio=""0.14"" ear2_x=""178.71"" ear2_y=""108.71"" front_x=""161.3"" front_y=""71.18"" front_z=""34.64"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""166.63"" mass_y=""94.21"" mass_z=""57.16"" t=""2419641""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520876</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>150</boundsX><boundsY>64</boundsY><boundsW>41</boundsW><boundsH>52</boundsH><boolMaskData>78:5e:c5:95:59:e:c3:20:c:44:93:fb:5f:ba:78:21:d8:e3:5:ff:15:55:2a:75:5f:c6:33:6:29:cf:73:d6:6b:f6:dd:f6:e5:d5:11:fc:9f:60:17:70:43:24:d8:4b:1e:b2:7:8d:62:2b:38:e5:4c:92:4b:96:2f:b1:48:37:3:b2:bd:69:5f:a2:8:96:e4:10:a4:29:e3:4a:9b:af:46:23:6e:51:8:a6:7a:f6:42:a8:f0:94:2b:33:bb:93:e9:a6:88:cd:a5:73:31:76:8c:4d:bf:73:ab:19:99:c2:5:18:75:4b:90:8e:83:3f:db:3a:90:30:8a:cf:2f:63:e6:80:f0:71:f:1a:51:5:f9:4b:ee:82:a2:c2:68:8d:c4:fd:3a:15:70:18:c8:fd:5c:e0:72:32:c1:b0:b7:98:8d:20:58:74:41:1c:9d:82:51:8f:2a:b:45:9f:39:a8:d3:b7:d2:5:a8:e5:43:f6:9c:ba:20:fc:e:ca:a8:6:9c:84:1a:83:93:d6:7a:4c:3:4d:89:fe:f:b0:be:13:de:d:e5:65:f6:62:52:98:29:38:56:1c:c:48:93:f4:92:c9:1b:94:2:41:2a:2b:15:f6:3c:80:50:e5:c2:f:3c:ba:4:71</boolMaskData></ROI></root>"
5474063,2419642,2,280.53,298.11,66.88,267.75,285.88,32.32,293.3,310.34,28.31,1,0,0,"<root><DATA back_x=""293.3"" back_y=""310.34"" back_z=""28.31"" ear1_ratio=""0.73"" ear1_x=""278.5"" ear1_y=""288.43"" ear2_ratio=""0.73"" ear2_x=""271.94"" ear2_y=""295.35"" front_x=""267.75"" front_y=""285.88"" front_z=""32.32"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.53"" mass_y=""298.11"" mass_z=""66.88"" t=""2419642""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520886</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>283</boundsY><boundsW>35</boundsW><boundsH>32</boundsH><boolMaskData>78:5e:9d:d3:49:e:c0:20:c:3:c0:f0:ff:4f:77:53:c8:82:d:56:39:41:35:38:5:5:1b:31:c:8f:24:ee:29:34:95:40:b5:10:a0:80:e9:e5:0:59:7f:e9:8c:90:68:67:c3:a4:15:13:10:21:b9:1a:25:51:8d:93:69:36:c4:cd:b0:d:f2:ab:16:88:9:39:4a:8c:60:38:89:d6:10:c:25:42:4a:ea:c1:ff:31:a5:91:61:4c:6d:75:81:3c:1b:3a:ab:21:df:aa:1a:5b:df:4b:f:42:21:ef:b7:99:44:85:1b:7:17:fa:95:2:aa</boolMaskData></ROI></root>"
5474613,2419642,,167.07,93.74,45.8,161.58,70.89,33.84,172.57,116.59,17.33,1,0,0,"<root><DATA back_x=""172.57"" back_y=""116.59"" back_z=""17.33"" ear1_ratio=""0.35"" ear1_x=""176.83"" ear1_y=""98.83"" ear2_ratio=""0.15"" ear2_x=""179.76"" ear2_y=""107.52"" front_x=""161.58"" front_y=""70.89"" front_z=""33.84"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""167.07"" mass_y=""93.74"" mass_z=""45.8"" t=""2419642""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520888</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>150</boundsX><boundsY>64</boundsY><boundsW>42</boundsW><boundsH>52</boundsH><boolMaskData>78:5e:9d:93:5b:2:c3:20:8:4:d3:fb:5f:ba:1:54:e4:b1:40:eb:4f:23:19:47:d8:b6:cf:73:d6:87:97:ee:d1:93:70:3:72:83:8d:f3:60:bd:52:51:d4:dc:aa:cf:9d:ff:91:e5:48:97:52:1e:71:b3:73:34:90:b0:85:40:82:eb:df:b8:3d:8a:c8:67:4c:be:5d:59:29:50:52:d9:dd:5e:90:16:ad:40:43:96:60:20:29:8e:fc:84:8f:89:f7:29:9a:92:39:8c:50:12:1b:39:4:a9:7:f9:e:57:2f:81:74:21:ab:57:26:50:9e:5:d7:71:8d:c2:3b:e5:2a:19:5f:de:dd:97:93:63:7b:56:7d:7f:d0:9b:7d:d8:4b:7f:48:d3:59:79:1b:75:7a:99:e5:33:32:33:e6:4a:c9:db:f1:99:f2:d4:6e:b6:4:6d:c3:1d:aa:bf:8f:96:ac:42:f7:87:71:98:9e:64:6b:28:a6:85:b1:74:65:95:4a:6c:71:4c:9e:f8:7b:e9:46:5b:f2:38:bb:f9:f9:bf:20:ab:96:4a:42:63:72:ee:9c:cc:a4:e3:48:1b:59:ab:8e:1:d:e4:d4:55:65:35:a0:be:65:34:4:91</boolMaskData></ROI></root>"
5474064,2419643,2,280.36,298.43,67.48,268.13,286.37,35.84,292.59,310.48,31.89,1,0,0,"<root><DATA back_x=""292.59"" back_y=""310.48"" back_z=""31.89"" ear1_ratio=""0.74"" ear1_x=""278.25"" ear1_y=""288.83"" ear2_ratio=""0.73"" ear2_x=""271.87"" ear2_y=""295.74"" front_x=""268.13"" front_y=""286.37"" front_z=""35.84"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""280.36"" mass_y=""298.43"" mass_z=""67.48"" t=""2419643""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74520902</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>263</boundsX><boundsY>283</boundsY><boundsW>34</boundsW><boundsH>32</boundsH><boolMaskData>78:5e:a5:d3:4b:e:80:20:10:3:50:e6:fe:97:96:9f:50:68:1b:34:b0:30:84:79:16:d1:31:a5:3a:22:a2:4d:c4:35:d7:fa:10:c5:7e:f3:34:32:8:cb:75:ce:49:44:8:9:b1:e5:44:39:7:f:dc:8c:ab:65:65:79:1c:4d:16:73:26:46:40:8a:13:93:5c:88:11:62:33:e0:d0:1f:cc:d:19:2f:d7:87:1c:c9:fc:40:36:e4:47:86:6e:93:b5:d:f4:3e:d0:28:1a:60:9b:18:71:ea:1:fa:37:28:87:c4:7e:20:6:79:5:63:24:a8:8b:af:f2:a2:93:6:1e:6f:20:2:8b</boolMaskData></ROI></root>"
